case_id,source_id,sheet,recipe_label,level_no,power_W,energy_uJ,fluence_J_cm2,measured_ablated_v_1e6um3,measured_depth_um,replicate_count,average_1e6um3,efficiency_1e6um3_per_J,efficiency_m3_per_J,data_kind,output_semantics,column_class,source_doi,source_url,source_locator,extraction_method,extraction_date,license,unit_note,grade_confirmation_required,quality_note
D04-N1-1%_NoCF-23,D04,N1-1%_NoCF,resin-only (no carbon fibre) + 1 wt% CuHAp,23,0.15000000000000002,0.7500000000000001,3.2212165915040383,7.173,30.53,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-1%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-1%_NoCF-24,D04,N1-1%_NoCF,resin-only (no carbon fibre) + 1 wt% CuHAp,24,0.1,0.5,2.1474777276693584,7.093,29.2,4,0.0,0.0,0.0,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-1%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-1,D04,N1-5%,CFRP + 5 wt% CuHAp,1,1.4000000000000001,7.0,30.06468818737102,3.701,16.76,4,4.099749999999999,3.5140714285714276,3.5140714285714276e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-2,D04,N1-5%,CFRP + 5 wt% CuHAp,2,1.3,6.5,27.917210459701657,4.515,20.09,4,5.594250000000001,5.163923076923076,5.1639230769230764e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-3,D04,N1-5%,CFRP + 5 wt% CuHAp,3,1.2000000000000002,6.000000000000001,25.769732732032306,3.96,16.2,4,4.5375,4.537499999999999,4.537499999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-4,D04,N1-5%,CFRP + 5 wt% CuHAp,4,1.1,5.5,23.62225500436294,4.223,17.95,4,4.40675,4.807363636363636,4.807363636363636e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-5,D04,N1-5%,CFRP + 5 wt% CuHAp,5,1.0,5.0,21.474777276693583,5.718,23.4,4,4.09,4.907999999999999,4.907999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-6,D04,N1-5%,CFRP + 5 wt% CuHAp,6,0.9500000000000001,4.75,20.401038412858902,6.91,27.57,4,3.5012499999999998,4.422631578947367,4.422631578947367e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-7,D04,N1-5%,CFRP + 5 wt% CuHAp,7,0.9,4.5,19.327299549024225,5.414,22.42,4,3.411,4.547999999999999,4.547999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-8,D04,N1-5%,CFRP + 5 wt% CuHAp,8,0.8500000000000001,4.25,18.253560685189548,4.335,19.81,4,3.291,4.646117647058823,4.646117647058823e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-9,D04,N1-5%,CFRP + 5 wt% CuHAp,9,0.8,4.0,17.179821821354867,5.111,21.31,4,2.97775,4.466625,4.4666249999999995e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-10,D04,N1-5%,CFRP + 5 wt% CuHAp,10,0.75,3.75,16.106082957520186,4.693,20.97,4,3.5585,5.693599999999999,5.693599999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-11,D04,N1-5%,CFRP + 5 wt% CuHAp,11,0.7000000000000001,3.5,15.03234409368551,2.912,12.96,4,2.866,4.913142857142857,4.913142857142857e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-12,D04,N1-5%,CFRP + 5 wt% CuHAp,12,0.65,3.25,13.958605229850829,5.434,22.9,4,2.684,4.9550769230769225,4.955076923076923e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-13,D04,N1-5%,CFRP + 5 wt% CuHAp,13,0.6000000000000001,3.0000000000000004,12.884866366016153,5.167,19.7,4,2.8185000000000002,5.637,5.6369999999999995e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-14,D04,N1-5%,CFRP + 5 wt% CuHAp,14,0.55,2.75,11.81112750218147,3.792,14.21,4,2.44625,5.337272727272727,5.337272727272727e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-15,D04,N1-5%,CFRP + 5 wt% CuHAp,15,0.5,2.5,10.737388638346792,4.298,18.46,4,2.331,5.5943999999999985,5.594399999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-16,D04,N1-5%,CFRP + 5 wt% CuHAp,16,0.45,2.25,9.663649774512113,4.37,19.41,4,2.149,5.730666666666666,5.730666666666666e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-17,D04,N1-5%,CFRP + 5 wt% CuHAp,17,0.4,2.0,8.589910910677434,4.623,18.27,4,1.952,5.855999999999999,5.8559999999999985e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-18,D04,N1-5%,CFRP + 5 wt% CuHAp,18,0.35000000000000003,1.75,7.516172046842755,3.752,16.36,4,1.8169999999999997,6.229714285714285,6.2297142857142844e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-19,D04,N1-5%,CFRP + 5 wt% CuHAp,19,0.30000000000000004,1.5000000000000002,6.4424331830080765,4.545,19.31,4,1.56575,6.262999999999998,6.262999999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-20,D04,N1-5%,CFRP + 5 wt% CuHAp,20,0.25,1.25,5.368694319173396,3.44,15.38,4,1.2563333333333333,6.030399999999998,6.030399999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-21,D04,N1-5%,CFRP + 5 wt% CuHAp,21,0.2,1.0,4.294955455338717,3.75,16.22,4,0.7463333333333333,4.477999999999999,4.4779999999999985e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-22,D04,N1-5%,CFRP + 5 wt% CuHAp,22,0.15000000000000002,0.7500000000000001,3.2212165915040383,4.117,17.37,4,0.0365,0.2919999999999999,2.919999999999999e-13,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%-23,D04,N1-5%,CFRP + 5 wt% CuHAp,23,0.1,0.5,2.1474777276693584,2.252,9.42,4,0.0255,0.30599999999999994,3.059999999999999e-13,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-2,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,2,1.4000000000000001,7.0,30.06468818737102,11.72,48.8,4,11.592500000000001,9.936428571428571,9.936428571428571e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-3,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,3,1.3,6.5,27.917210459701657,11.77,49.48,4,10.9575,10.114615384615384,1.0114615384615384e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-4,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,4,1.2000000000000002,6.000000000000001,25.769732732032306,11.92,50.27,4,10.10875,10.108749999999999,1.0108749999999999e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-5,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,5,1.1,5.5,23.62225500436294,11.2,46.45,4,9.21275,10.050272727272727,1.0050272727272727e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-6,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,6,1.0,5.0,21.474777276693583,11.05,46.54,4,8.412749999999999,10.095299999999996,1.0095299999999996e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-7,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,7,0.9500000000000001,4.75,20.401038412858902,10.91,47.15,4,8.06825,10.191473684210527,1.0191473684210526e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-8,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,8,0.9,4.5,19.327299549024225,10.67,45.25,4,7.644,10.191999999999998,1.0191999999999999e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-9,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,9,0.8500000000000001,4.25,18.253560685189548,9.885,41.58,4,7.297,10.301647058823528,1.0301647058823528e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-10,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,10,0.8,4.0,17.179821821354867,10.12,44.58,4,6.721,10.081499999999998,1.0081499999999997e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-11,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,11,0.75,3.75,16.106082957520186,10.2,43.13,4,6.296500000000001,10.074399999999999,1.0074399999999999e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-12,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,12,0.7000000000000001,3.5,15.03234409368551,10.23,44.24,4,5.892,10.100571428571428,1.0100571428571427e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-13,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,13,0.65,3.25,13.958605229850829,9.471,39.8,4,5.417000000000001,10.000615384615385,1.0000615384615385e-11,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-14,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,14,0.6000000000000001,3.0000000000000004,12.884866366016153,9.288,39.02,4,4.912,9.823999999999998,9.823999999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-15,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,15,0.55,2.75,11.81112750218147,9.269,39.17,4,4.45775,9.725999999999999,9.726e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-16,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,16,0.5,2.5,10.737388638346792,8.823,37.83,4,4.002,9.604799999999997,9.604799999999996e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-17,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,17,0.45,2.25,9.663649774512113,8.381,35.67,4,3.4572499999999997,9.219333333333331,9.219333333333331e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-18,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,18,0.4,2.0,8.589910910677434,8.406,35.39,4,3.0655,9.196499999999999,9.196499999999999e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-19,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,19,0.35000000000000003,1.75,7.516172046842755,8.389,35.53,4,2.46225,8.442,8.442e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
D04-N1-5%_NoCF-20,D04,N1-5%_NoCF,resin-only (no carbon fibre) + 5 wt% CuHAp,20,0.30000000000000004,1.5000000000000002,6.4424331830080765,8.475,35.96,4,1.8895,7.557999999999998,7.557999999999998e-12,published_experimental_result,volume_per_energy,measured_columns+derived_conditions,10.17632/sdz48p9j5m.1,https://data.mendeley.com/datasets/sdz48p9j5m/1,worksheet 'N1-5%_NoCF',xlsx_parse_via_openpyxl,2026-09-13,CC BY 4.0,1 (10^6 µm³/J) = 1e-12 m³/J；效率是体积效率，不可反推局部深度,False,FLAG: cutting used a SEPARATE 24 µm optical system; must NOT be merged with the efficiency dataset.
